xmin	xmax	ymin	ymax	key	clickSelects	showSelected1
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	22
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	22
0	0.148332321085036	0.497950058314018	1	12	12	22
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	22
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	22
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	22
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	22
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	22
0	0.267083358601667	0	0.497950058314018	18	18	22
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	22
0.688528754864819	1	0	0.0579857123084366	20	20	22
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	22
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	22
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	22
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	22
0.840770405950025	1	0.398789217462763	1	25	25	22
0	0.11008392192889	0.497950058314018	1	26	26	22
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	22
0	0.0900922525906935	0	0.497950058314018	28	28	22
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	22
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	22
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	22
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	22
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	22
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	22
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	22
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	22
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	22
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	22
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	22
0.0900922525906935	0.267083358601667	0	0.218288643518463	40	40	22
0.0900922525906935	0.267083358601667	0.218288643518463	0.375784554285929	41	41	22
0.0900922525906935	0.146755239227787	0	0.218288643518463	42	42	22
0.146755239227787	0.267083358601667	0	0.218288643518463	43	43	22
0	0.030959413619712	0.497950058314018	1	44	44	22
0.030959413619712	0.11008392192889	0.497950058314018	1	45	45	22
0	1	0	1	1	1	23
0	0.688528754864819	0	1	2	2	23
0.688528754864819	1	0	1	3	3	23
0.688528754864819	1	0	0.398789217462763	4	4	23
0.688528754864819	1	0.398789217462763	1	5	5	23
0	0.398266981705092	0	1	6	6	23
0.398266981705092	0.688528754864819	0	1	7	7	23
0	0.398266981705092	0	0.497950058314018	8	8	23
0	0.398266981705092	0.497950058314018	1	9	9	23
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	23
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	23
0	0.148332321085036	0.497950058314018	1	12	12	23
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	23
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	23
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	23
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	23
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	23
0	0.267083358601667	0	0.497950058314018	18	18	23
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	23
0.688528754864819	1	0	0.0579857123084366	20	20	23
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	23
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	23
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	23
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	23
0.840770405950025	1	0.398789217462763	1	25	25	23
0	0.11008392192889	0.497950058314018	1	26	26	23
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	23
0	0.0900922525906935	0	0.497950058314018	28	28	23
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	23
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	23
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	23
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	23
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	23
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	23
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	23
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	23
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	23
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	23
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	23
0.0900922525906935	0.267083358601667	0	0.218288643518463	40	40	23
0.0900922525906935	0.267083358601667	0.218288643518463	0.375784554285929	41	41	23
0.0900922525906935	0.146755239227787	0	0.218288643518463	42	42	23
0.146755239227787	0.267083358601667	0	0.218288643518463	43	43	23
0	0.030959413619712	0.497950058314018	1	44	44	23
0.030959413619712	0.11008392192889	0.497950058314018	1	45	45	23
0.688528754864819	0.794574634172022	0.590880842180923	1	46	46	23
0.794574634172022	0.840770405950025	0.590880842180923	1	47	47	23
0	1	0	1	1	1	24
0	0.688528754864819	0	1	2	2	24
0.688528754864819	1	0	1	3	3	24
0.688528754864819	1	0	0.398789217462763	4	4	24
0.688528754864819	1	0.398789217462763	1	5	5	24
0	0.398266981705092	0	1	6	6	24
0.398266981705092	0.688528754864819	0	1	7	7	24
0	0.398266981705092	0	0.497950058314018	8	8	24
0	0.398266981705092	0.497950058314018	1	9	9	24
0.398266981705092	0.688528754864819	0	0.562734881066717	10	10	24
0.398266981705092	0.688528754864819	0.562734881066717	1	11	11	24
0	0.148332321085036	0.497950058314018	1	12	12	24
0.148332321085036	0.398266981705092	0.497950058314018	1	13	13	24
0.148332321085036	0.398266981705092	0.497950058314018	0.796848405501805	14	14	24
0.148332321085036	0.398266981705092	0.796848405501805	1	15	15	24
0.148332321085036	0.398266981705092	0.796848405501805	0.879315383266658	16	16	24
0.148332321085036	0.398266981705092	0.879315383266658	1	17	17	24
0	0.267083358601667	0	0.497950058314018	18	18	24
0.267083358601667	0.398266981705092	0	0.497950058314018	19	19	24
0.688528754864819	1	0	0.0579857123084366	20	20	24
0.688528754864819	1	0.0579857123084366	0.398789217462763	21	21	24
0.688528754864819	1	0.0579857123084366	0.346780378138647	22	22	24
0.688528754864819	1	0.346780378138647	0.398789217462763	23	23	24
0.688528754864819	0.840770405950025	0.398789217462763	1	24	24	24
0.840770405950025	1	0.398789217462763	1	25	25	24
0	0.11008392192889	0.497950058314018	1	26	26	24
0.11008392192889	0.148332321085036	0.497950058314018	1	27	27	24
0	0.0900922525906935	0	0.497950058314018	28	28	24
0.0900922525906935	0.267083358601667	0	0.497950058314018	29	29	24
0.0900922525906935	0.267083358601667	0	0.375784554285929	30	30	24
0.0900922525906935	0.267083358601667	0.375784554285929	0.497950058314018	31	31	24
0.398266981705092	0.599224032252096	0.562734881066717	1	32	32	24
0.599224032252096	0.688528754864819	0.562734881066717	1	33	33	24
0.688528754864819	0.840770405950025	0.398789217462763	0.590880842180923	34	34	24
0.688528754864819	0.840770405950025	0.590880842180923	1	35	35	24
0.398266981705092	0.462654642178677	0.562734881066717	1	36	36	24
0.462654642178677	0.599224032252096	0.562734881066717	1	37	37	24
0.688528754864819	1	0.0579857123084366	0.203541245427914	38	38	24
0.688528754864819	1	0.203541245427914	0.346780378138647	39	39	24
0.0900922525906935	0.267083358601667	0	0.218288643518463	40	40	24
0.0900922525906935	0.267083358601667	0.218288643518463	0.375784554285929	41	41	24
0.0900922525906935	0.146755239227787	0	0.218288643518463	42	42	24
0.146755239227787	0.267083358601667	0	0.218288643518463	43	43	24
0	0.030959413619712	0.497950058314018	1	44	44	24
0.030959413619712	0.11008392192889	0.497950058314018	1	45	45	24
0.688528754864819	0.794574634172022	0.590880842180923	1	46	46	24
0.794574634172022	0.840770405950025	0.590880842180923	1	47	47	24
0.688528754864819	0.974826205405407	0.203541245427914	0.346780378138647	48	48	24
0.974826205405407	1	0.203541245427914	0.346780378138647	49	49	24
