xmin	xmax	key	clickSelects	showSelected1	showSelected2	PANEL	group
0.1105548995547	0.11530912690796	8 0.11293201323133	X1<0.112932	4	8	1	1349
0.11530912690796	0.11828445433639	8 0.116796790622175	X1<0.116797	4	8	1	1350
0.11828445433639	0.128676982596517	8 0.123480718466453	X1<0.123481	4	8	1	1352
0.128676982596517	0.129158976720646	8 0.128917979658581	X1<0.128918	4	8	1	1353
0.129158976720646	0.150469752028584	8 0.139814364374615	X1<0.139814	4	8	1	1354
0.150469752028584	0.150501440744847	8 0.150485596386716	X1<0.150486	4	8	1	1356
0.150501440744847	0.164642242016271	8 0.157571841380559	X1<0.157572	4	8	1	1357
0.164642242016271	0.164833495859057	8 0.164737868937664	X1<0.164738	4	8	1	1360
0.164833495859057	0.182174213463441	8 0.173503854661249	X1<0.173504	4	8	1	1361
0.182174213463441	0.184673463227227	8 0.183423838345334	X1<0.183424	4	8	1	1363
0.184673463227227	0.19677682663314	8 0.190725144930184	X1<0.190725	4	8	1	1364
0.19677682663314	0.199721848359332	8 0.198249337496236	X1<0.198249	4	8	1	1366
0.199721848359332	0.199976529926062	8 0.199849189142697	X1<0.199849	4	8	1	1367
0.199976529926062	0.201554203871638	8 0.20076536689885	X1<0.200765	4	8	1	1368
0.201554203871638	0.206109444377944	8 0.203831824124791	X1<0.203832	4	8	1	1370
0.206109444377944	0.225825461093336	8 0.21596745273564	X1<0.215967	4	8	1	1373
0.225825461093336	0.240982897812501	8 0.233404179452918	X1<0.233404	4	8	1	1376
0.240982897812501	0.245290916413069	8 0.243136907112785	X1<0.243137	4	8	1	1378
0.245290916413069	0.260300035355613	8 0.252795475884341	X1<0.252795	4	8	1	1379
0.260300035355613	0.273866681847721	8 0.267083358601667	X1<0.267083	4	8	1	1382
0.273866681847721	0.284870574250817	8 0.279368628049269	X1<0.279369	4	8	1	1384
0.284870574250817	0.291410150937736	8 0.288140362594277	X1<0.288140	4	8	1	1386
0.291410150937736	0.297010735142976	8 0.294210443040356	X1<0.294210	4	8	1	1387
0.297010735142976	0.300100281601772	8 0.298555508372374	X1<0.298556	4	8	1	1389
0.300100281601772	0.305103095248342	8 0.302601688425057	X1<0.302602	4	8	1	1390
0.305103095248342	0.315865243552253	8 0.310484169400297	X1<0.310484	4	8	1	1392
0.315865243552253	0.335945603903383	8 0.325905423727818	X1<0.325905	4	8	1	1393
0.335945603903383	0.340068240184337	8 0.33800692204386	X1<0.338007	4	8	1	1395
0.340068240184337	0.349396759876981	8 0.344732500030659	X1<0.344733	4	8	1	1396
0.0250503565184772	0.0368684707209468	9 0.030959413619712	X1<0.030959	4	9	1	1403
0.0368684707209468	0.0421755260322243	9 0.0395219983765855	X1<0.039522	4	9	1	1404
0.0421755260322243	0.0651816572062671	9 0.0536785916192457	X1<0.053679	4	9	1	1405
0.0651816572062671	0.0659355104435235	9 0.0655585838248953	X1<0.065559	4	9	1	1406
0.0659355104435235	0.0776955692563206	9 0.0718155398499221	X1<0.071816	4	9	1	1407
0.0776955692563206	0.105083768488839	9 0.0913896688725799	X1<0.091390	4	9	1	1408
0.105083768488839	0.115084075368941	9 0.11008392192889	X1<0.110084	4	9	1	1409
0.115084075368941	0.1306202406995	9 0.12285215803422	X1<0.122852	4	9	1	1410
0.1306202406995	0.132372003281489	9 0.131496121990494	X1<0.131496	4	9	1	1411
0.132372003281489	0.138744306750596	9 0.135558155016042	X1<0.135558	4	9	1	1412
0.138744306750596	0.1474177793134	9 0.143081043031998	X1<0.143081	4	9	1	1413
0.1474177793134	0.149246862856671	9 0.148332321085036	X1<0.148332	4	9	1	1414
0.149246862856671	0.163200871786103	9 0.156223867321387	X1<0.156224	4	9	1	1415
0.163200871786103	0.168051920365542	9 0.165626396075822	X1<0.165626	4	9	1	1416
0.168051920365542	0.172242468455806	9 0.170147194410674	X1<0.170147	4	9	1	1417
0.172242468455806	0.178135111229494	9 0.17518878984265	X1<0.175189	4	9	1	1418
0.178135111229494	0.178453260334209	9 0.178294185781851	X1<0.178294	4	9	1	1419
0.178453260334209	0.180820100707933	9 0.179636680521071	X1<0.179637	4	9	1	1420
0.180820100707933	0.183373228181154	9 0.182096664444543	X1<0.182097	4	9	1	1421
0.183373228181154	0.18488225992769	9 0.184127744054422	X1<0.184128	4	9	1	1422
0.18488225992769	0.185263509862125	9 0.185072884894907	X1<0.185073	4	9	1	1423
0.185263509862125	0.200934729538858	9 0.193099119700491	X1<0.193099	4	9	1	1424
0.200934729538858	0.218675193376839	9 0.209804961457849	X1<0.209805	4	9	1	1425
0.218675193376839	0.23889475944452	9 0.22878497641068	X1<0.228785	4	9	1	1426
0.23889475944452	0.25675134267658	9 0.24782305106055	X1<0.247823	4	9	1	1427
0.25675134267658	0.27540119853802	9 0.2660762706073	X1<0.266076	4	9	1	1428
0.27540119853802	0.275701026665047	9 0.275551112601534	X1<0.275551	4	9	1	1429
0.275701026665047	0.284158946480602	9 0.279929986572824	X1<0.279930	4	9	1	1430
0.284158946480602	0.285434210672975	9 0.284796578576788	X1<0.284797	4	9	1	1431
0.285434210672975	0.286973854992539	9 0.286204032832757	X1<0.286204	4	9	1	1432
0.286973854992539	0.288059732178226	9 0.287516793585382	X1<0.287517	4	9	1	1433
0.288059732178226	0.292064977344126	9 0.290062354761176	X1<0.290062	4	9	1	1434
0.292064977344126	0.296887998003513	9 0.294476487673819	X1<0.294476	4	9	1	1435
0.296887998003513	0.310381097486243	9 0.303634547744878	X1<0.303635	4	9	1	1436
0.310381097486243	0.311657001264393	9 0.311019049375318	X1<0.311019	4	9	1	1437
0.311657001264393	0.323722436791286	9 0.31768971902784	X1<0.317690	4	9	1	1438
0.323722436791286	0.34727224893868	9 0.335497342864983	X1<0.335497	4	9	1	1439
0.34727224893868	0.349088410614058	9 0.348180329776369	X1<0.348180	4	9	1	1440
0.349088410614058	0.360762583091855	9 0.354925496852957	X1<0.354925	4	9	1	1441
0.360762583091855	0.373358564451337	9 0.367060573771596	X1<0.367061	4	9	1	1442
0.779880527406931	0.780252998694778	4 0.780066763050854	X1<0.780067	5	4	1	1022
0.780252998694778	0.785878912778571	4 0.783065955736674	X1<0.783066	5	4	1	1023
0.785878912778571	0.810397262685001	4 0.798138087731786	X1<0.798138	5	4	1	1024
0.810397262685001	0.811859695473686	4 0.811128479079343	X1<0.811128	5	4	1	1025
0.811859695473686	0.813695673830807	4 0.812777684652247	X1<0.812778	5	4	1	1026
0.813695673830807	0.833448815625161	4 0.823572244727984	X1<0.823572	5	4	1	1027
0.833448815625161	0.84037117776461	4 0.836909996694885	X1<0.836910	5	4	1	1028
0.84037117776461	0.853548452956602	4 0.846959815360606	X1<0.846960	5	4	1	1029
0.853548452956602	0.867844662396237	4 0.86069655767642	X1<0.860697	5	4	1	1030
0.867844662396237	0.885737232398242	4 0.87679094739724	X1<0.876791	5	4	1	1031
0.885737232398242	0.886984157143161	4 0.886360694770701	X1<0.886361	5	4	1	1032
0.886984157143161	0.898971946211532	4 0.892978051677346	X1<0.892978	5	4	1	1033
0.898971946211532	0.903800030937418	4 0.901385988574475	X1<0.901386	5	4	1	1034
0.903800030937418	0.929720221785828	4 0.916760126361623	X1<0.916760	5	4	1	1035
0.929720221785828	0.943839338840917	4 0.936779780313373	X1<0.936780	5	4	1	1036
0.943839338840917	0.945244047325104	4 0.944541693083011	X1<0.944542	5	4	1	1037
0.945244047325104	0.945268080569804	4 0.945256063947454	X1<0.945256	5	4	1	1038
0.945268080569804	0.963759744539857	4 0.95451391255483	X1<0.954514	5	4	1	1039
0.963759744539857	0.974687897600234	4 0.969223821070045	X1<0.969224	5	4	1	1040
0.974687897600234	0.97496451321058	4 0.974826205405407	X1<0.974826	5	4	1	1041
0.97496451321058	0.975481075001881	4 0.97522279410623	X1<0.975223	5	4	1	1042
0.748599962564185	0.755462416447699	5 0.752031189505942	X1<0.752031	5	5	1	1064
0.755462416447699	0.760513313114643	5 0.757987864781171	X1<0.757988	5	5	1	1065
0.760513313114643	0.770027856575325	5 0.765270584844984	X1<0.765271	5	5	1	1067
0.770027856575325	0.794285444775596	5 0.782156650675461	X1<0.782157	5	5	1	1068
0.794285444775596	0.794863823568448	5 0.794574634172022	X1<0.794575	5	5	1	1070
0.794863823568448	0.810192144475877	5 0.802527984022163	X1<0.802528	5	5	1	1072
0.810192144475877	0.817796719493344	5 0.813994431984611	X1<0.813994	5	5	1	1074
0.817796719493344	0.825328013394028	5 0.821562366443686	X1<0.821562	5	5	1	1075
0.825328013394028	0.828922125510871	5 0.82712506945245	X1<0.827125	5	5	1	1077
0.828922125510871	0.836889176862314	5 0.832905651186593	X1<0.832906	5	5	1	1078
0.836889176862314	0.837111808825284	5 0.837000492843799	X1<0.837000	5	5	1	1079
0.837111808825284	0.844429003074765	5 0.840770405950025	X1<0.840770	5	5	1	1080
0.844429003074765	0.853720766957849	5 0.849074885016307	X1<0.849075	5	5	1	1081
0.853720766957849	0.856525000883266	5 0.855122883920558	X1<0.855123	5	5	1	1083
0.856525000883266	0.859073117841035	5 0.857799059362151	X1<0.857799	5	5	1	1084
0.859073117841035	0.868861036840826	5 0.863967077340931	X1<0.863967	5	5	1	1085
0.868861036840826	0.872696340316907	5 0.870778688578866	X1<0.870779	5	5	1	1086
0.872696340316907	0.895147221162915	5 0.883921780739911	X1<0.883922	5	5	1	1089
0.895147221162915	0.919276255881414	5 0.907211738522165	X1<0.907212	5	5	1	1091
0.919276255881414	0.943474958650768	5 0.931375607266091	X1<0.931376	5	5	1	1092
0.943474958650768	0.944041808135808	5 0.943758383393288	X1<0.943758	5	5	1	1093
0.944041808135808	0.952700236812234	5 0.948371022474021	X1<0.948371	5	5	1	1094
0.952700236812234	0.953633589204401	5 0.953166913008317	X1<0.953167	5	5	1	1095
0.953633589204401	0.962644048267975	5 0.958138818736188	X1<0.958139	5	5	1	1096
0.0792641821317375	0.0849897842854261	8 0.0821269832085818	X1<0.082127	5	8	1	1340
0.0849897842854261	0.0871593176852912	8 0.0860745509853587	X1<0.086075	5	8	1	1342
0.0871593176852912	0.0930251874960959	8 0.0900922525906935	X1<0.090092	5	8	1	1344
0.0930251874960959	0.101073444122449	8 0.0970493158092722	X1<0.097049	5	8	1	1346
0.101073444122449	0.1105548995547	8 0.105814171838574	X1<0.105814	5	8	1	1347
0.1105548995547	0.11530912690796	8 0.11293201323133	X1<0.112932	5	8	1	1349
0.11530912690796	0.11828445433639	8 0.116796790622175	X1<0.116797	5	8	1	1350
0.11828445433639	0.128676982596517	8 0.123480718466453	X1<0.123481	5	8	1	1352
0.128676982596517	0.129158976720646	8 0.128917979658581	X1<0.128918	5	8	1	1353
0.129158976720646	0.150469752028584	8 0.139814364374615	X1<0.139814	5	8	1	1354
0.150469752028584	0.150501440744847	8 0.150485596386716	X1<0.150486	5	8	1	1356
0.150501440744847	0.164642242016271	8 0.157571841380559	X1<0.157572	5	8	1	1357
0.164642242016271	0.164833495859057	8 0.164737868937664	X1<0.164738	5	8	1	1360
0.164833495859057	0.182174213463441	8 0.173503854661249	X1<0.173504	5	8	1	1361
0.182174213463441	0.184673463227227	8 0.183423838345334	X1<0.183424	5	8	1	1363
0.184673463227227	0.19677682663314	8 0.190725144930184	X1<0.190725	5	8	1	1364
0.19677682663314	0.199721848359332	8 0.198249337496236	X1<0.198249	5	8	1	1366
0.199721848359332	0.199976529926062	8 0.199849189142697	X1<0.199849	5	8	1	1367
0.199976529926062	0.201554203871638	8 0.20076536689885	X1<0.200765	5	8	1	1368
0.201554203871638	0.206109444377944	8 0.203831824124791	X1<0.203832	5	8	1	1370
0.206109444377944	0.225825461093336	8 0.21596745273564	X1<0.215967	5	8	1	1373
0.225825461093336	0.240982897812501	8 0.233404179452918	X1<0.233404	5	8	1	1376
0.240982897812501	0.245290916413069	8 0.243136907112785	X1<0.243137	5	8	1	1378
0.245290916413069	0.260300035355613	8 0.252795475884341	X1<0.252795	5	8	1	1379
0.260300035355613	0.273866681847721	8 0.267083358601667	X1<0.267083	5	8	1	1382
0.273866681847721	0.284870574250817	8 0.279368628049269	X1<0.279369	5	8	1	1384
0.284870574250817	0.291410150937736	8 0.288140362594277	X1<0.288140	5	8	1	1386
0.291410150937736	0.297010735142976	8 0.294210443040356	X1<0.294210	5	8	1	1387
0.297010735142976	0.300100281601772	8 0.298555508372374	X1<0.298556	5	8	1	1389
0.300100281601772	0.305103095248342	8 0.302601688425057	X1<0.302602	5	8	1	1390
0.305103095248342	0.315865243552253	8 0.310484169400297	X1<0.310484	5	8	1	1392
0.315865243552253	0.335945603903383	8 0.325905423727818	X1<0.325905	5	8	1	1393
0.335945603903383	0.340068240184337	8 0.33800692204386	X1<0.338007	5	8	1	1395
0.340068240184337	0.349396759876981	8 0.344732500030659	X1<0.344733	5	8	1	1396
0.0250503565184772	0.0368684707209468	9 0.030959413619712	X1<0.030959	5	9	1	1403
0.0368684707209468	0.0421755260322243	9 0.0395219983765855	X1<0.039522	5	9	1	1404
0.0421755260322243	0.0651816572062671	9 0.0536785916192457	X1<0.053679	5	9	1	1405
0.0651816572062671	0.0659355104435235	9 0.0655585838248953	X1<0.065559	5	9	1	1406
0.0659355104435235	0.0776955692563206	9 0.0718155398499221	X1<0.071816	5	9	1	1407
0.0776955692563206	0.105083768488839	9 0.0913896688725799	X1<0.091390	5	9	1	1408
0.105083768488839	0.115084075368941	9 0.11008392192889	X1<0.110084	5	9	1	1409
0.115084075368941	0.1306202406995	9 0.12285215803422	X1<0.122852	5	9	1	1410
0.1306202406995	0.132372003281489	9 0.131496121990494	X1<0.131496	5	9	1	1411
0.132372003281489	0.138744306750596	9 0.135558155016042	X1<0.135558	5	9	1	1412
0.138744306750596	0.1474177793134	9 0.143081043031998	X1<0.143081	5	9	1	1413
0.1474177793134	0.149246862856671	9 0.148332321085036	X1<0.148332	5	9	1	1414
0.149246862856671	0.163200871786103	9 0.156223867321387	X1<0.156224	5	9	1	1415
0.163200871786103	0.168051920365542	9 0.165626396075822	X1<0.165626	5	9	1	1416
0.168051920365542	0.172242468455806	9 0.170147194410674	X1<0.170147	5	9	1	1417
0.172242468455806	0.178135111229494	9 0.17518878984265	X1<0.175189	5	9	1	1418
0.178135111229494	0.178453260334209	9 0.178294185781851	X1<0.178294	5	9	1	1419
0.178453260334209	0.180820100707933	9 0.179636680521071	X1<0.179637	5	9	1	1420
0.180820100707933	0.183373228181154	9 0.182096664444543	X1<0.182097	5	9	1	1421
0.183373228181154	0.18488225992769	9 0.184127744054422	X1<0.184128	5	9	1	1422
0.18488225992769	0.185263509862125	9 0.185072884894907	X1<0.185073	5	9	1	1423
0.185263509862125	0.200934729538858	9 0.193099119700491	X1<0.193099	5	9	1	1424
0.200934729538858	0.218675193376839	9 0.209804961457849	X1<0.209805	5	9	1	1425
0.218675193376839	0.23889475944452	9 0.22878497641068	X1<0.228785	5	9	1	1426
0.23889475944452	0.25675134267658	9 0.24782305106055	X1<0.247823	5	9	1	1427
0.25675134267658	0.27540119853802	9 0.2660762706073	X1<0.266076	5	9	1	1428
0.27540119853802	0.275701026665047	9 0.275551112601534	X1<0.275551	5	9	1	1429
0.275701026665047	0.284158946480602	9 0.279929986572824	X1<0.279930	5	9	1	1430
0.284158946480602	0.285434210672975	9 0.284796578576788	X1<0.284797	5	9	1	1431
0.285434210672975	0.286973854992539	9 0.286204032832757	X1<0.286204	5	9	1	1432
0.286973854992539	0.288059732178226	9 0.287516793585382	X1<0.287517	5	9	1	1433
0.288059732178226	0.292064977344126	9 0.290062354761176	X1<0.290062	5	9	1	1434
0.292064977344126	0.296887998003513	9 0.294476487673819	X1<0.294476	5	9	1	1435
0.296887998003513	0.310381097486243	9 0.303634547744878	X1<0.303635	5	9	1	1436
0.310381097486243	0.311657001264393	9 0.311019049375318	X1<0.311019	5	9	1	1437
0.311657001264393	0.323722436791286	9 0.31768971902784	X1<0.317690	5	9	1	1438
0.323722436791286	0.34727224893868	9 0.335497342864983	X1<0.335497	5	9	1	1439
0.34727224893868	0.349088410614058	9 0.348180329776369	X1<0.348180	5	9	1	1440
0.349088410614058	0.360762583091855	9 0.354925496852957	X1<0.354925	5	9	1	1441
0.360762583091855	0.373358564451337	9 0.367060573771596	X1<0.367061	5	9	1	1442
0.437488002004102	0.453377000289038	11 0.44543250114657	X1<0.445433	5	11	1	383
0.453377000289038	0.461501105222851	11 0.457439052755944	X1<0.457439	5	11	1	384
0.461501105222851	0.463808179134503	11 0.462654642178677	X1<0.462655	5	11	1	385
0.463808179134503	0.488773231394589	11 0.476290705264546	X1<0.476291	5	11	1	386
0.488773231394589	0.514281762996689	11 0.501527497195639	X1<0.501527	5	11	1	387
0.514281762996689	0.55267406697385	11 0.533477914985269	X1<0.533478	5	11	1	388
0.55267406697385	0.562836518744007	11 0.557755292858928	X1<0.557755	5	11	1	389
0.562836518744007	0.573326334822923	11 0.568081426783465	X1<0.568081	5	11	1	390
0.573326334822923	0.625121729681268	11 0.599224032252096	X1<0.599224	5	11	1	391
0.779880527406931	0.780252998694778	4 0.780066763050854	X1<0.780067	6	4	1	1022
0.780252998694778	0.785878912778571	4 0.783065955736674	X1<0.783066	6	4	1	1023
0.785878912778571	0.810397262685001	4 0.798138087731786	X1<0.798138	6	4	1	1024
0.810397262685001	0.811859695473686	4 0.811128479079343	X1<0.811128	6	4	1	1025
0.811859695473686	0.813695673830807	4 0.812777684652247	X1<0.812778	6	4	1	1026
0.813695673830807	0.833448815625161	4 0.823572244727984	X1<0.823572	6	4	1	1027
0.833448815625161	0.84037117776461	4 0.836909996694885	X1<0.836910	6	4	1	1028
0.84037117776461	0.853548452956602	4 0.846959815360606	X1<0.846960	6	4	1	1029
0.853548452956602	0.867844662396237	4 0.86069655767642	X1<0.860697	6	4	1	1030
0.867844662396237	0.885737232398242	4 0.87679094739724	X1<0.876791	6	4	1	1031
0.885737232398242	0.886984157143161	4 0.886360694770701	X1<0.886361	6	4	1	1032
0.886984157143161	0.898971946211532	4 0.892978051677346	X1<0.892978	6	4	1	1033
0.898971946211532	0.903800030937418	4 0.901385988574475	X1<0.901386	6	4	1	1034
0.903800030937418	0.929720221785828	4 0.916760126361623	X1<0.916760	6	4	1	1035
0.929720221785828	0.943839338840917	4 0.936779780313373	X1<0.936780	6	4	1	1036
0.943839338840917	0.945244047325104	4 0.944541693083011	X1<0.944542	6	4	1	1037
0.945244047325104	0.945268080569804	4 0.945256063947454	X1<0.945256	6	4	1	1038
0.945268080569804	0.963759744539857	4 0.95451391255483	X1<0.954514	6	4	1	1039
0.963759744539857	0.974687897600234	4 0.969223821070045	X1<0.969224	6	4	1	1040
0.974687897600234	0.97496451321058	4 0.974826205405407	X1<0.974826	6	4	1	1041
0.97496451321058	0.975481075001881	4 0.97522279410623	X1<0.975223	6	4	1	1042
0.748599962564185	0.755462416447699	5 0.752031189505942	X1<0.752031	6	5	1	1064
0.755462416447699	0.760513313114643	5 0.757987864781171	X1<0.757988	6	5	1	1065
0.760513313114643	0.770027856575325	5 0.765270584844984	X1<0.765271	6	5	1	1067
0.770027856575325	0.794285444775596	5 0.782156650675461	X1<0.782157	6	5	1	1068
0.794285444775596	0.794863823568448	5 0.794574634172022	X1<0.794575	6	5	1	1070
0.794863823568448	0.810192144475877	5 0.802527984022163	X1<0.802528	6	5	1	1072
0.810192144475877	0.817796719493344	5 0.813994431984611	X1<0.813994	6	5	1	1074
0.817796719493344	0.825328013394028	5 0.821562366443686	X1<0.821562	6	5	1	1075
0.825328013394028	0.828922125510871	5 0.82712506945245	X1<0.827125	6	5	1	1077
0.828922125510871	0.836889176862314	5 0.832905651186593	X1<0.832906	6	5	1	1078
0.836889176862314	0.837111808825284	5 0.837000492843799	X1<0.837000	6	5	1	1079
0.837111808825284	0.844429003074765	5 0.840770405950025	X1<0.840770	6	5	1	1080
0.844429003074765	0.853720766957849	5 0.849074885016307	X1<0.849075	6	5	1	1081
0.853720766957849	0.856525000883266	5 0.855122883920558	X1<0.855123	6	5	1	1083
0.856525000883266	0.859073117841035	5 0.857799059362151	X1<0.857799	6	5	1	1084
0.859073117841035	0.868861036840826	5 0.863967077340931	X1<0.863967	6	5	1	1085
0.868861036840826	0.872696340316907	5 0.870778688578866	X1<0.870779	6	5	1	1086
0.872696340316907	0.895147221162915	5 0.883921780739911	X1<0.883922	6	5	1	1089
0.895147221162915	0.919276255881414	5 0.907211738522165	X1<0.907212	6	5	1	1091
0.919276255881414	0.943474958650768	5 0.931375607266091	X1<0.931376	6	5	1	1092
0.943474958650768	0.944041808135808	5 0.943758383393288	X1<0.943758	6	5	1	1093
0.944041808135808	0.952700236812234	5 0.948371022474021	X1<0.948371	6	5	1	1094
0.952700236812234	0.953633589204401	5 0.953166913008317	X1<0.953167	6	5	1	1095
0.953633589204401	0.962644048267975	5 0.958138818736188	X1<0.958139	6	5	1	1096
0.0792641821317375	0.0849897842854261	8 0.0821269832085818	X1<0.082127	6	8	1	1340
0.0849897842854261	0.0871593176852912	8 0.0860745509853587	X1<0.086075	6	8	1	1342
0.0871593176852912	0.0930251874960959	8 0.0900922525906935	X1<0.090092	6	8	1	1344
0.0930251874960959	0.101073444122449	8 0.0970493158092722	X1<0.097049	6	8	1	1346
0.101073444122449	0.1105548995547	8 0.105814171838574	X1<0.105814	6	8	1	1347
0.1105548995547	0.11530912690796	8 0.11293201323133	X1<0.112932	6	8	1	1349
0.11530912690796	0.11828445433639	8 0.116796790622175	X1<0.116797	6	8	1	1350
0.11828445433639	0.128676982596517	8 0.123480718466453	X1<0.123481	6	8	1	1352
0.128676982596517	0.129158976720646	8 0.128917979658581	X1<0.128918	6	8	1	1353
0.129158976720646	0.150469752028584	8 0.139814364374615	X1<0.139814	6	8	1	1354
0.150469752028584	0.150501440744847	8 0.150485596386716	X1<0.150486	6	8	1	1356
0.150501440744847	0.164642242016271	8 0.157571841380559	X1<0.157572	6	8	1	1357
0.164642242016271	0.164833495859057	8 0.164737868937664	X1<0.164738	6	8	1	1360
0.164833495859057	0.182174213463441	8 0.173503854661249	X1<0.173504	6	8	1	1361
0.182174213463441	0.184673463227227	8 0.183423838345334	X1<0.183424	6	8	1	1363
0.184673463227227	0.19677682663314	8 0.190725144930184	X1<0.190725	6	8	1	1364
0.19677682663314	0.199721848359332	8 0.198249337496236	X1<0.198249	6	8	1	1366
0.199721848359332	0.199976529926062	8 0.199849189142697	X1<0.199849	6	8	1	1367
0.199976529926062	0.201554203871638	8 0.20076536689885	X1<0.200765	6	8	1	1368
0.201554203871638	0.206109444377944	8 0.203831824124791	X1<0.203832	6	8	1	1370
0.206109444377944	0.225825461093336	8 0.21596745273564	X1<0.215967	6	8	1	1373
0.225825461093336	0.240982897812501	8 0.233404179452918	X1<0.233404	6	8	1	1376
0.240982897812501	0.245290916413069	8 0.243136907112785	X1<0.243137	6	8	1	1378
0.245290916413069	0.260300035355613	8 0.252795475884341	X1<0.252795	6	8	1	1379
0.260300035355613	0.273866681847721	8 0.267083358601667	X1<0.267083	6	8	1	1382
0.273866681847721	0.284870574250817	8 0.279368628049269	X1<0.279369	6	8	1	1384
0.284870574250817	0.291410150937736	8 0.288140362594277	X1<0.288140	6	8	1	1386
0.291410150937736	0.297010735142976	8 0.294210443040356	X1<0.294210	6	8	1	1387
0.297010735142976	0.300100281601772	8 0.298555508372374	X1<0.298556	6	8	1	1389
0.300100281601772	0.305103095248342	8 0.302601688425057	X1<0.302602	6	8	1	1390
0.305103095248342	0.315865243552253	8 0.310484169400297	X1<0.310484	6	8	1	1392
0.315865243552253	0.335945603903383	8 0.325905423727818	X1<0.325905	6	8	1	1393
0.335945603903383	0.340068240184337	8 0.33800692204386	X1<0.338007	6	8	1	1395
0.340068240184337	0.349396759876981	8 0.344732500030659	X1<0.344733	6	8	1	1396
0.437488002004102	0.453377000289038	11 0.44543250114657	X1<0.445433	6	11	1	383
0.453377000289038	0.461501105222851	11 0.457439052755944	X1<0.457439	6	11	1	384
0.461501105222851	0.463808179134503	11 0.462654642178677	X1<0.462655	6	11	1	385
0.463808179134503	0.488773231394589	11 0.476290705264546	X1<0.476291	6	11	1	386
0.488773231394589	0.514281762996689	11 0.501527497195639	X1<0.501527	6	11	1	387
0.514281762996689	0.55267406697385	11 0.533477914985269	X1<0.533478	6	11	1	388
0.55267406697385	0.562836518744007	11 0.557755292858928	X1<0.557755	6	11	1	389
0.562836518744007	0.573326334822923	11 0.568081426783465	X1<0.568081	6	11	1	390
0.573326334822923	0.625121729681268	11 0.599224032252096	X1<0.599224	6	11	1	391
0.0250503565184772	0.0368684707209468	12 0.030959413619712	X1<0.030959	6	12	1	401
0.0368684707209468	0.0421755260322243	12 0.0395219983765855	X1<0.039522	6	12	1	402
0.0421755260322243	0.0651816572062671	12 0.0536785916192457	X1<0.053679	6	12	1	403
0.0651816572062671	0.0659355104435235	12 0.0655585838248953	X1<0.065559	6	12	1	404
0.0659355104435235	0.0776955692563206	12 0.0718155398499221	X1<0.071816	6	12	1	405
0.0776955692563206	0.105083768488839	12 0.0913896688725799	X1<0.091390	6	12	1	406
0.105083768488839	0.115084075368941	12 0.11008392192889	X1<0.110084	6	12	1	407
0.178135111229494	0.178453260334209	13 0.178294185781851	X1<0.178294	6	13	1	415
0.178453260334209	0.180820100707933	13 0.179636680521071	X1<0.179637	6	13	1	416
0.180820100707933	0.183373228181154	13 0.182096664444543	X1<0.182097	6	13	1	417
0.183373228181154	0.18488225992769	13 0.184127744054422	X1<0.184128	6	13	1	418
0.18488225992769	0.185263509862125	13 0.185072884894907	X1<0.185073	6	13	1	419
0.185263509862125	0.200934729538858	13 0.193099119700491	X1<0.193099	6	13	1	420
0.200934729538858	0.218675193376839	13 0.209804961457849	X1<0.209805	6	13	1	421
0.218675193376839	0.23889475944452	13 0.22878497641068	X1<0.228785	6	13	1	422
0.23889475944452	0.25675134267658	13 0.24782305106055	X1<0.247823	6	13	1	423
0.25675134267658	0.27540119853802	13 0.2660762706073	X1<0.266076	6	13	1	424
0.27540119853802	0.275701026665047	13 0.275551112601534	X1<0.275551	6	13	1	425
0.275701026665047	0.284158946480602	13 0.279929986572824	X1<0.279930	6	13	1	426
0.284158946480602	0.285434210672975	13 0.284796578576788	X1<0.284797	6	13	1	427
0.285434210672975	0.286973854992539	13 0.286204032832757	X1<0.286204	6	13	1	428
0.286973854992539	0.288059732178226	13 0.287516793585382	X1<0.287517	6	13	1	429
0.288059732178226	0.292064977344126	13 0.290062354761176	X1<0.290062	6	13	1	430
0.292064977344126	0.296887998003513	13 0.294476487673819	X1<0.294476	6	13	1	431
0.296887998003513	0.310381097486243	13 0.303634547744878	X1<0.303635	6	13	1	432
0.310381097486243	0.311657001264393	13 0.311019049375318	X1<0.311019	6	13	1	433
0.311657001264393	0.323722436791286	13 0.31768971902784	X1<0.317690	6	13	1	434
0.323722436791286	0.34727224893868	13 0.335497342864983	X1<0.335497	6	13	1	435
0.34727224893868	0.349088410614058	13 0.348180329776369	X1<0.348180	6	13	1	436
0.349088410614058	0.360762583091855	13 0.354925496852957	X1<0.354925	6	13	1	437
0.360762583091855	0.373358564451337	13 0.367060573771596	X1<0.367061	6	13	1	438
0.779880527406931	0.780252998694778	4 0.780066763050854	X1<0.780067	7	4	1	1022
0.780252998694778	0.785878912778571	4 0.783065955736674	X1<0.783066	7	4	1	1023
0.785878912778571	0.810397262685001	4 0.798138087731786	X1<0.798138	7	4	1	1024
0.810397262685001	0.811859695473686	4 0.811128479079343	X1<0.811128	7	4	1	1025
0.811859695473686	0.813695673830807	4 0.812777684652247	X1<0.812778	7	4	1	1026
0.813695673830807	0.833448815625161	4 0.823572244727984	X1<0.823572	7	4	1	1027
0.833448815625161	0.84037117776461	4 0.836909996694885	X1<0.836910	7	4	1	1028
0.84037117776461	0.853548452956602	4 0.846959815360606	X1<0.846960	7	4	1	1029
